MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,phase,uJy_clip,duJy_plot,uplim
57846.522179,-19.571,0.5,-54,27,o,0,1.09,195.70711,1.82167,8821.3,7381.48,3.98,3.58,-17.4,-0.462,18.86,20.78,01a57846o0354o,0.1321680040853339,-54.0,27.0,False
57846.537515,-20.332,1.154,-27,31,o,0,0.76,195.70711,1.82167,8805.71,7499.57,3.97,3.64,-12.0,-0.461,18.83,20.74,01a57846o0383o,0.367939611932497,-27.0,30.0,True
57849.470688,-19.485,0.594,-58,35,o,0,0.82,195.70711,1.82167,9135.12,6620.54,3.72,3.53,2.7,-0.462,18.61,20.13,01a57849o0502o,0.46176551971503504,-58.0,30.0,True
57849.500913,20.272,1.208,28,34,o,0,1.11,195.70711,1.82167,9096.74,6583.09,3.62,3.49,3.0,-0.475,18.6,20.08,01a57849o0564o,0.9264366755470126,28.0,30.0,True
57849.516116,19.802,0.824,44,36,o,0,1.0,195.70711,1.82167,9079.43,6699.28,3.59,3.5,1.7,-0.473,18.58,20.04,01a57849o0595o,0.16016357643839876,44.0,30.0,True
57858.462361,-20.13,1.314,-32,42,o,0,0.87,195.70711,1.82167,9291.87,6095.1,3.75,3.55,-25.4,-0.469,18.41,19.83,01a57858o0286o,0.6973680163606004,-32.0,30.0,True
57858.476701,24.447,65.0,1,39,o,0,1.22,195.70711,1.82167,9313.51,6132.77,3.69,3.43,-26.8,-0.474,18.39,19.76,01a57858o0315o,0.9178273836013071,1.0,30.0,True
57858.491528,20.154,1.367,32,43,o,0,1.0,195.70711,1.82167,9251.79,6056.23,3.83,3.53,-28.4,-0.467,18.31,19.69,01a57858o0345o,0.1457737599973791,32.0,30.0,True
57858.505841,19.848,1.277,42,53,o,0,0.84,195.70711,1.82167,9233.72,6173.31,3.82,3.47,-25.9,-0.474,18.29,19.64,01a57858o0374o,0.3658180363506445,42.0,30.0,True
57861.526012,20.007,0.926,36,33,o,0,1.1,195.70711,1.82167,8775.52,7418.07,3.9,3.58,-23.8,-0.466,18.03,19.53,01a57861o0299o,0.797128186148575,36.0,30.0,True
57861.538577,-22.586,10.6,-3,36,o,0,0.87,195.70711,1.82167,8793.28,7457.09,3.89,3.56,-19.6,-0.468,18.0,19.46,01a57861o0324o,0.9902991727928969,-3.0,30.0,True
57861.55043,-21.019,2.579,-14,37,o,0,1.08,195.70711,1.82167,8730.36,7381.52,4.2,3.68,-10.9,-0.453,17.87,19.31,01a57861o0348o,0.17252405985146574,-14.0,30.0,True
57861.562855,-20.351,1.486,-26,39,o,0,1.13,195.70711,1.82167,8709.38,7499.34,4.08,3.71,-14.5,-0.457,17.8,19.16,01a57861o0373o,0.3635427234668657,-26.0,30.0,True
57862.532894,20.547,2.25,22,49,o,0,0.58,195.70711,1.82167,9257.38,4602.4,4.12,4.05,-30.2,-0.434,17.89,19.41,01a57862o0064o,0.2766657442074338,22.0,30.0,True
57862.542746,21.135,3.167,13,40,o,0,0.95,195.70711,1.82167,9276.3,4641.47,3.95,3.73,-33.3,-0.447,17.91,19.32,01a57862o0084o,0.42812778638665655,13.0,30.0,True
57862.552587,-19.683,0.773,-49,38,o,0,0.98,195.70711,1.82167,9214.44,4566.11,4.01,3.77,-31.0,-0.449,17.82,19.22,01a57862o0104o,0.5794207175298749,-49.0,30.0,True
57862.562905,-20.463,1.774,-24,42,o,0,0.92,195.70711,1.82167,9194.18,4683.35,4.04,3.8,-30.9,-0.452,17.73,19.09,01a57862o0125o,0.7380469205331691,-24.0,30.0,True
57865.52305,-20.162,1.414,-31,44,o,0,1.15,195.70711,1.82167,1308.73,6553.02,4.29,3.85,-86.1,-0.465,17.92,19.45,01a57865o0620o,0.24653322260491103,-31.0,30.0,True
57866.508131,20.759,2.944,18,53,o,0,0.64,195.70711,1.82167,8843.65,5732.48,3.45,3.35,-27.5,-0.479,17.6,19.16,01a57866o0592o,0.39090797276479083,18.0,30.0,True
57866.546337,22.103,13.0,5,68,o,0,0.96,195.70711,1.82167,8780.97,5812.44,3.69,3.45,-23.8,-0.477,17.26,18.79,01a57866o0669o,0.9782769116302775,5.0,30.0,True
57869.499443,-19.984,0.678,-37,25,o,0,1.23,195.70711,1.82167,10326.08,7790.0,3.67,3.58,49.7,-0.438,18.27,19.88,01a57869o0467o,0.3785474893882254,-37.0,25.0,False
57869.512417,20.474,1.184,24,28,o,0,1.02,195.70711,1.82167,10344.35,7829.37,3.64,3.53,32.1,-0.444,18.25,19.82,01a57869o0493o,0.5780063338595918,24.0,28.0,False
57869.512899,-19.467,0.569,-59,34,o,0,1.05,195.70711,1.82167,604.26,7921.95,4.38,3.93,80.2,-0.473,18.31,19.9,01a57869o0494o,0.5854164744232416,-59.0,30.0,True
57869.525263,-19.462,0.484,-60,29,o,0,0.86,195.70711,1.82167,10280.93,7753.24,3.73,3.64,-1.5,-0.445,18.17,19.73,01a57869o0519o,0.7754973403024725,-60.0,29.0,False
57869.525744,21.065,2.933,14,40,o,0,0.94,195.70711,1.82167,622.62,7958.94,4.62,4.12,82.1,-0.444,18.22,19.82,01a57869o0520o,0.7828921070135489,14.0,30.0,True
57869.537656,-21.24,2.421,-12,28,o,0,1.12,195.70711,1.82167,10260.3,7871.51,3.53,3.47,16.1,-0.463,18.15,19.59,01a57869o0544o,0.9660240444387158,-12.0,28.0,False
57869.538615,-19.517,0.667,-57,38,o,0,1.15,195.70711,1.82167,560.57,7880.31,4.68,4.25,80.5,-0.441,18.2,19.73,01a57869o0546o,0.9807674567505827,-57.0,30.0,True
57869.551039,-20.896,2.75,-16,44,o,0,0.95,195.70711,1.82167,539.97,7994.72,4.82,4.28,82.2,-0.442,18.14,19.64,01a57869o0571o,0.17177074673712656,-16.0,30.0,True
57883.44631,-21.089,2.612,-13,35,o,0,1.42,195.70711,1.82167,2096.21,3821.09,2.59,2.5,13.7,-0.449,18.22,18.53,02a57883o0423o,0.7939919440625404,-13.0,30.0,True
57883.464566,19.743,0.814,46,37,o,0,0.94,195.70711,1.82167,2079.47,3781.93,2.51,2.43,14.1,-0.451,18.17,18.44,02a57883o0453o,0.07465485958418268,46.0,30.0,True
57883.482651,22.072,6.825,5,37,o,0,1.21,195.70711,1.82167,2138.0,3858.4,2.56,2.45,8.2,-0.445,18.09,18.31,02a57883o0483o,0.3526888662266024,5.0,30.0,True
57883.499423,19.889,1.094,40,44,o,0,0.79,195.70711,1.82167,2157.17,3742.68,2.57,2.42,6.6,-0.433,17.93,18.17,02a57883o0513o,0.6105371582457082,40.0,30.0,True
57884.392375,-20.892,1.442,-16,23,o,0,1.14,195.70711,1.82167,2370.33,2930.09,2.28,2.12,21.2,-0.477,18.65,18.92,02a57884o0140o,0.33854502962856325,-16.0,23.0,False
57884.406814,-21.723,3.724,-7,28,o,0,1.34,195.70711,1.82167,2356.12,2891.44,2.59,2.4,9.9,-0.434,18.54,18.89,02a57884o0167o,0.5605263966407433,-7.0,28.0,False
57884.429182,21.329,2.177,11,23,o,0,1.55,195.70711,1.82167,2434.17,2854.67,2.37,2.14,13.1,-0.475,18.58,18.8,02a57884o0209o,0.904406112504838,11.0,23.0,False
57884.449681,21.04,2.042,14,28,o,0,1.14,195.70711,1.82167,2398.6,2910.75,2.39,2.18,8.4,-0.487,18.5,18.73,02a57884o0247o,0.21955231670464886,14.0,28.0,False
57886.373449,22.004,4.348,6,25,o,0,1.35,195.70711,1.82167,8775.16,5336.97,3.86,3.23,-14.7,-0.481,18.68,19.78,01a57886o0315o,0.7950527318041741,6.0,25.0,False
57886.386515,-25.697,126.0,0,24,o,0,1.19,195.70711,1.82167,8803.5,5428.47,3.32,2.73,-74.2,-0.511,18.78,19.76,01a57886o0342o,0.9959259599738688,0.0,24.0,False
57886.400105,-20.45,1.078,-24,26,o,0,1.13,195.70711,1.82167,8753.03,5405.77,3.42,2.92,-74.9,-0.513,18.73,19.75,01a57886o0370o,0.20485502559351804,-24.0,26.0,False
57886.414293,-20.189,0.866,-30,26,o,0,0.91,195.70711,1.82167,8743.06,5576.99,3.34,2.73,-77.1,-0.514,18.73,19.73,01a57886o0399o,0.4229775850285836,-30.0,26.0,False
57892.40918,-20.57,0.573,-22,12,o,0,1.66,195.70711,1.82167,9399.54,4420.42,2.82,2.23,56.9,-0.507,19.55,20.61,02a57892o0326o,0.5867847369017809,-22.0,12.0,False
57892.452433,23.253,7.5,2,14,o,0,1.03,195.70711,1.82167,9462.69,4341.97,2.83,2.36,56.1,-0.487,19.47,20.6,02a57892o0408o,0.25174491886814876,2.0,14.0,False
57892.466795,21.319,1.417,11,15,o,0,1.13,195.70711,1.82167,9424.54,4399.5,2.82,2.29,54.8,-0.495,19.42,20.47,02a57892o0435o,0.4725425082927227,11.0,15.0,False
57893.360865,20.942,1.049,15,16,o,0,1.23,195.70711,1.82167,9830.62,6350.82,5.73,4.55,79.3,-0.237,18.81,20.81,01a57893o0242o,0.21773821597808954,15.0,16.0,False
57893.380278,-21.717,2.4,-8,18,o,0,1.0,195.70711,1.82167,110.5,6517.71,6.1,4.64,87.4,-0.169,18.83,20.83,01a57893o0281o,0.5161885433545453,-8.0,18.0,False
57893.394779,-20.717,1.065,-19,20,o,0,1.17,195.70711,1.82167,9772.5,6525.06,5.83,4.86,79.1,-0.243,18.81,20.76,01a57893o0310o,0.7391230820673265,-19.0,20.0,False
57893.397231,-23.463,15.5,-2,23,o,0,1.08,195.70711,1.82167,60.88,6507.02,6.26,4.64,89.3,-0.332,18.83,20.85,01a57893o0315o,0.7768194815481632,-2.0,23.0,False
57893.420133,23.206,4.267,2,8,o,0,0.99,195.70711,1.82167,52.58,6711.05,6.48,4.75,88.7,-0.235,18.77,20.76,01a57893o0361o,0.12890877215750216,2.0,8.0,False
57897.333832,-23.016,7.0,-2,16,o,0,1.04,195.70711,1.82167,7129.36,4993.52,4.41,3.5,-15.4,-0.401,19.16,20.98,01a57897o0175o,0.29708206485797806,-2.0,16.0,False
57897.350818,23.445,11.4,2,17,o,0,0.89,195.70711,1.82167,7157.73,5100.65,4.8,3.44,-13.1,-0.403,19.11,20.89,01a57897o0209o,0.5582203362714675,2.0,17.0,False
57897.368334,-22.56,3.706,-3,13,o,0,1.07,195.70711,1.82167,7109.96,5093.86,3.57,2.96,-47.8,-0.45,19.33,20.78,01a57897o0244o,0.8275066874673418,-3.0,13.0,False
57897.38493,0.0,20.812,0,17,o,0,0.8,195.70711,1.82167,7100.27,5274.32,3.58,2.96,-54.7,-0.451,19.23,20.67,01a57897o0277o,0.08264920201550967,0.0,17.0,False
57898.34743,-20.298,0.467,-28,13,o,0,1.36,195.70711,1.82167,1058.87,7501.15,3.94,3.08,-46.8,-0.43,19.31,20.91,01a57898o0067o,0.8798696306576259,-28.0,13.0,False
57898.364395,24.378,21.0,1,14,o,0,1.22,195.70711,1.82167,1086.67,7607.92,3.78,2.96,-44.7,-0.44,19.35,20.85,01a57898o0101o,0.14068505351610425,1.0,14.0,False
57898.381485,22.735,5.071,3,15,o,0,1.1,195.70711,1.82167,1038.26,7598.08,3.71,2.88,-44.1,-0.453,19.38,20.8,01a57898o0135o,0.403422193404641,3.0,15.0,False
57898.398594,-22.727,5.538,-3,16,o,0,0.98,195.70711,1.82167,1028.14,7779.86,3.88,3.04,-46.3,-0.436,19.29,20.72,01a57898o0169o,0.6664514342549006,-3.0,16.0,False
57901.347324,22.111,3.353,5,17,o,0,0.94,195.70711,1.82167,10094.4,7857.15,4.68,3.56,-51.1,-0.388,19.19,20.91,01a57901o0020o,0.999446545463989,5.0,17.0,False
57901.353815,-20.603,0.647,-21,14,o,0,1.22,195.70711,1.82167,401.96,8049.89,4.05,3.25,-43.1,-0.404,19.24,20.95,01a57901o0033o,0.09923746266253146,-21.0,14.0,False
57901.364275,20.407,0.595,25,15,o,0,1.63,195.70711,1.82167,10086.66,8042.06,5.16,3.03,-48.9,-0.391,19.3,20.81,01a57901o0054o,0.2600467360643186,25.0,15.0,False
57901.370772,-19.479,0.254,-59,15,o,0,1.1,195.70711,1.82167,351.22,8038.92,3.87,3.07,-42.4,-0.416,19.25,20.83,01a57901o0067o,0.35992989570714995,-59.0,15.0,False
57901.387792,-20.041,0.525,-35,18,o,0,1.15,195.70711,1.82167,342.58,8222.81,4.34,3.32,-43.4,-0.381,19.14,20.73,01a57901o0101o,0.6215908740812257,-35.0,18.0,False
57902.315922,-20.239,0.554,-29,16,o,0,1.06,195.70711,1.82167,9887.86,5976.19,4.85,3.28,-56.2,-0.46,19.31,21.1,01a57902o0155o,0.8904160132171817,-29.0,16.0,False
57902.332781,-21.144,1.1,-13,14,o,0,1.28,195.70711,1.82167,9915.97,6084.28,4.85,3.27,-57.1,-0.459,19.26,21.08,01a57902o0189o,0.14960182011918302,-13.0,14.0,False
57902.335241,-21.013,1.0,-14,14,o,0,1.22,195.70711,1.82167,155.08,6142.93,4.18,3.37,-51.7,-0.394,19.27,21.15,01a57902o0194o,0.18742120952573826,-14.0,14.0,False
57902.350241,-20.034,0.5,-35,18,o,0,0.87,195.70711,1.82167,9867.0,6077.36,4.88,3.34,-56.4,-0.459,19.24,21.06,01a57902o0224o,0.4180272421706038,-35.0,18.0,False
57902.352791,-20.525,0.614,-22,14,o,0,1.05,195.70711,1.82167,183.62,6252.49,4.25,3.41,-52.2,-0.39,19.26,21.14,01a57902o0229o,0.457230267682199,-22.0,14.0,False
57902.367322,-20.546,0.721,-22,16,o,0,1.27,195.70711,1.82167,9856.97,6261.1,4.64,3.27,-55.4,-0.512,19.24,20.97,01a57902o0258o,0.6806260183927072,-22.0,16.0,False
57902.386254,21.95,2.619,6,16,o,0,0.98,195.70711,1.82167,121.92,6421.84,4.51,3.58,-47.9,-0.359,19.15,20.86,01a57902o0296o,0.9716815790580866,6.0,16.0,False
57909.29219,-21.781,4.114,-7,29,o,0,0.81,195.70711,1.82167,8189.06,5018.22,3.67,3.02,19.6,-0.396,18.49,19.2,01a57909o0112o,0.1417150938451364,-7.0,29.0,False
57909.308053,-19.503,0.428,-57,25,o,0,1.32,195.70711,1.82167,8218.37,5121.4,3.5,3.11,48.1,-0.405,18.52,19.21,01a57909o0144o,0.38558866025253996,-57.0,25.0,False
57909.329541,21.083,2.016,13,27,o,0,1.22,195.70711,1.82167,8172.89,5129.94,3.57,3.26,59.0,-0.407,18.38,19.08,01a57909o0187o,0.7159394888738034,13.0,27.0,False
57909.350427,-20.666,2.462,-20,48,o,0,1.08,195.70711,1.82167,8163.97,5329.42,3.77,3.51,68.7,-0.399,18.23,18.96,01a57909o0228o,0.03703532871679143,-20.0,30.0,True
57910.298155,-19.965,0.737,-38,28,o,0,1.1,195.70711,1.82167,10125.96,5013.61,3.79,3.04,-0.3,-0.437,18.57,19.36,01a57910o0125o,0.6071549363665745,-38.0,28.0,False
57910.313464,20.633,1.24,20,25,o,0,1.18,195.70711,1.82167,10154.87,5114.53,2.97,2.88,80.2,-0.479,18.69,19.38,01a57910o0156o,0.8425114533262963,20.0,25.0,False
57910.32135,20.863,1.725,16,28,o,0,1.0,195.70711,1.82167,406.04,5195.57,3.43,2.75,-3.9,-0.451,18.49,19.2,01a57910o0172o,0.9637487315511913,16.0,28.0,False
57910.328281,-19.376,0.402,-64,26,o,0,1.13,195.70711,1.82167,10103.47,5097.25,2.96,2.83,-75.5,-0.489,18.69,19.31,01a57910o0186o,0.07030409242707879,-64.0,26.0,False
57910.336258,-20.977,2.476,-15,37,o,0,0.95,195.70711,1.82167,435.58,5294.08,2.75,2.62,-75.0,-0.491,18.62,19.15,01a57910o0202o,0.1929403806095873,-15.0,30.0,True
57910.342692,19.899,0.834,40,33,o,0,0.77,195.70711,1.82167,10091.76,5272.97,2.98,2.86,-68.7,-0.484,18.65,19.2,01a57910o0215o,0.29185499481110266,40.0,30.0,True
57910.358552,-22.546,9.136,-4,32,o,0,1.52,195.70711,1.82167,388.49,5304.3,2.92,2.78,-44.0,-0.479,18.57,19.1,01a57910o0247o,0.5356824399963618,-4.0,30.0,True
57910.36277,21.76,5.348,7,38,o,0,1.01,195.70711,1.82167,378.87,5437.85,2.95,2.73,-72.2,-0.468,18.53,19.08,01a57910o0254o,0.6005288564071499,7.0,30.0,True
57913.293493,19.58,0.803,54,43,o,0,1.09,195.70711,1.82167,7772.16,5190.95,5.94,3.36,1.5,-0.364,18.01,19.01,01a57913o0107o,0.6566891121902809,54.0,30.0,True
57913.302806,-20.932,3.233,-15,50,o,0,0.88,195.70711,1.82167,7798.1,5264.22,3.69,3.18,3.6,-0.428,17.86,18.37,01a57913o0126o,0.799864711032544,-15.0,30.0,True
57913.322035,-20.083,2.815,-34,95,o,0,0.37,195.70711,1.82167,7748.54,5267.53,4.26,3.29,-2.5,-0.408,17.74,18.25,01a57913o0164o,0.09548627112420195,-34.0,30.0,True
57913.335543,-21.38,7.87,-10,80,o,0,1.23,195.70711,1.82167,7738.2,5435.79,3.17,2.98,86.7,-0.452,17.93,18.16,01a57913o0191o,0.3031546904526711,-10.0,30.0,True
57914.294275,20.978,2.479,15,37,o,0,0.84,195.70711,1.82167,8384.32,8108.09,4.37,3.72,45.2,-0.418,18.53,19.66,01a57914o0104o,0.04244688365663371,15.0,30.0,True
57914.316707,22.853,11.25,3,30,o,0,1.11,195.70711,1.82167,8421.64,8236.63,3.74,3.06,52.0,-0.424,18.69,19.61,01a57914o0149o,0.3873105185909006,3.0,30.0,False
57914.330464,-20.064,0.802,-34,28,o,0,1.45,195.70711,1.82167,8368.42,8212.64,3.38,2.95,53.9,-0.438,18.69,19.53,01a57914o0175o,0.5988069980150545,-34.0,28.0,False
57914.347951,-20.065,0.895,-34,31,o,0,1.19,195.70711,1.82167,8359.48,8398.56,3.3,2.9,53.8,-0.463,18.68,19.45,01a57914o0209o,0.8676475109539166,-34.0,30.0,True
57916.336795,22.767,6.28,3,18,o,0,0.64,195.70711,1.82167,1373.04,4752.93,2.33,2.23,38.7,-0.485,19.09,19.84,02a57916o0188o,0.4436091381026561,3.0,18.0,False
57916.352146,-21.893,2.896,-6,18,o,0,1.08,195.70711,1.82167,1357.78,4713.33,2.51,2.41,44.3,-0.493,18.93,19.74,02a57916o0217o,0.6796113518368241,-6.0,18.0,False
57917.30982,-20.1,0.411,-33,14,o,0,0.93,195.70711,1.82167,8315.79,8143.78,3.77,3.11,56.5,-0.407,19.35,21.07,01a57917o0032o,0.40263813295744644,-33.0,14.0,False
57918.262235,-20.835,0.681,-17,12,o,0,0.99,195.70711,1.82167,7627.92,5352.17,3.34,2.95,50.0,-0.414,19.41,21.02,01a57918o0048o,0.04481443895237492,-17.0,12.0,False
57918.272788,-20.9,0.733,-16,12,o,0,1.15,195.70711,1.82167,7653.53,5432.79,3.24,2.88,48.9,-0.432,19.44,21.05,01a57918o0069o,0.20705346979320513,-16.0,12.0,False
57918.287335,23.236,6.667,2,12,o,0,1.0,195.70711,1.82167,7601.68,5413.89,3.39,3.22,70.2,-0.414,19.33,21.04,01a57918o0098o,0.4306952002432918,2.0,12.0,False
57918.304725,-20.149,0.373,-32,12,o,0,0.96,195.70711,1.82167,7594.59,5600.93,3.19,2.93,72.9,-0.428,19.44,21.03,01a57918o0133o,0.6980444607802515,-32.0,12.0,False
57919.332962,23.198,9.75,2,19,o,0,0.83,195.70711,1.82167,7572.56,6996.76,3.16,2.92,55.8,-0.447,19.04,20.41,01a57919o0182o,0.5058881406164556,2.0,19.0,False
57920.322985,21.121,0.884,13,11,o,0,1.07,195.70711,1.82167,1489.45,2949.15,2.02,1.85,38.4,-0.523,19.67,20.76,02a57920o0060o,0.7262398916614544,13.0,11.0,False
57920.331433,23.102,4.87,2,10,o,0,1.26,195.70711,1.82167,1472.22,2910.51,2.12,1.95,37.7,-0.504,19.64,20.79,02a57920o0077o,0.8561172092597498,2.0,10.0,False
57920.339959,-20.752,0.55,-18,10,o,0,1.64,195.70711,1.82167,1532.78,2987.22,2.08,1.91,37.3,-0.5,19.66,20.8,02a57920o0094o,0.987193678186366,-18.0,10.0,False
57920.348465,24.106,13.667,1,11,o,0,0.84,195.70711,1.82167,1552.66,2869.62,2.15,1.96,39.6,-0.495,19.66,20.82,02a57920o0111o,0.11796267252240335,1.0,11.0,False
57923.316036,-19.556,2.156,-55,118,o,0,1.36,195.70711,1.82167,8393.92,7957.06,3.38,2.92,48.9,-0.438,16.84,18.2,01a57923o0148o,0.7406143343273991,-55.0,30.0,True
57923.324883,-19.697,1.286,-48,62,o,0,1.37,195.70711,1.82167,8418.29,8028.53,3.36,2.91,52.1,-0.435,17.51,18.89,01a57923o0166o,0.8766257724574494,-48.0,30.0,True
57923.334211,-19.826,0.575,-43,24,o,0,0.76,195.70711,1.82167,8363.87,7987.15,3.17,2.79,52.1,-0.456,18.86,20.19,01a57923o0185o,0.02003197729857608,-43.0,24.0,False
57923.343093,-19.816,1.039,-43,45,o,0,1.05,195.70711,1.82167,8350.6,8135.95,3.17,2.79,56.0,-0.476,18.02,19.29,01a57923o0203o,0.15658149612992756,-43.0,30.0,True
57924.313956,-21.288,0.945,-11,10,o,0,1.01,195.70711,1.82167,2518.17,5140.41,2.22,2.08,33.3,-0.498,19.57,20.79,02a57924o0068o,0.08237247474515601,-11.0,10.0,False
57924.327494,22.596,3.094,3,10,o,0,1.06,195.70711,1.82167,2561.77,5175.61,2.26,2.2,-71.5,-0.464,19.58,20.76,02a57924o0079o,0.2905021060713523,3.0,10.0,False
57924.336856,-22.083,1.945,-5,10,o,0,1.0,195.70711,1.82167,2583.04,5058.81,2.2,2.12,-53.3,-0.459,19.58,20.71,02a57924o0098o,0.434431017984924,-5.0,10.0,False
57927.312649,20.359,0.545,26,14,o,0,0.9,195.70711,1.82167,10458.91,6632.67,3.22,2.8,39.1,-0.413,19.39,21.03,01a57927o0125o,0.18348553321711245,26.0,14.0,False
57927.320599,-20.636,0.524,-20,11,o,0,1.54,195.70711,1.82167,726.77,6749.8,3.02,2.74,66.5,-0.449,19.42,21.11,01a57927o0141o,0.3057067305121796,-20.0,11.0,False
57927.32159,-19.834,0.374,-42,16,o,0,0.94,195.70711,1.82167,10484.74,6704.75,3.27,2.87,39.1,-0.437,19.38,20.99,01a57927o0143o,0.32094210241506194,-42.0,16.0,False
57927.329467,-20.308,0.365,-27,10,o,0,1.11,195.70711,1.82167,751.78,6820.74,2.98,2.72,60.0,-0.428,19.45,21.11,01a57927o0159o,0.44204101708538235,-27.0,10.0,False
57927.330959,-20.621,0.573,-20,12,o,0,1.06,195.70711,1.82167,10431.35,6661.71,3.21,2.78,39.5,-0.434,19.42,21.01,01a57927o0162o,0.46497863040177867,-20.0,12.0,False
57927.33881,20.72,0.638,19,12,o,0,1.12,195.70711,1.82167,697.09,6778.05,3.04,2.84,61.7,-0.431,19.43,21.11,01a57927o0178o,0.5856778279253726,19.0,12.0,False
57927.339792,-22.423,3.2,-4,12,o,0,1.35,195.70711,1.82167,10417.12,6809.7,3.32,3.04,47.3,-0.435,19.37,20.98,01a57927o0180o,0.6007748361618216,-4.0,12.0,False
57927.347691,-20.42,0.48,-25,12,o,0,1.05,195.70711,1.82167,683.54,6925.15,2.74,2.58,71.2,-0.474,19.49,21.04,01a57927o0196o,0.7222119730160093,-25.0,12.0,False
57931.302676,-22.058,2.464,-6,13,o,0,1.18,195.70711,1.82167,8066.6,7990.6,3.32,2.99,60.0,-0.428,19.35,20.91,01a57931o0130o,0.5251053099878107,-6.0,13.0,False
57931.311712,-22.271,2.542,-4,11,o,0,1.34,195.70711,1.82167,8092.46,8062.33,3.27,2.9,53.7,-0.435,19.34,20.87,01a57931o0148o,0.6640223841062328,-4.0,11.0,False
57931.320683,-21.069,1.0,-14,14,o,0,1.14,195.70711,1.82167,8038.2,8017.9,3.32,2.98,59.7,-0.432,19.37,20.86,01a57931o0166o,0.8019401653019095,-14.0,14.0,False
57931.329528,-21.096,1.132,-13,15,o,0,0.96,195.70711,1.82167,8025.23,8165.56,3.3,3.06,59.7,-0.434,19.36,20.85,01a57931o0184o,0.9379208559505302,-13.0,15.0,False
57939.275685,21.951,4.581,6,28,o,0,1.2,195.70711,1.82167,9094.31,7594.55,3.39,2.99,-59.0,-0.438,18.78,19.74,01a57939o0072o,0.10003689688298281,6.0,28.0,False
57939.284599,-21.023,2.2,-14,31,o,0,1.16,195.70711,1.82167,9119.53,7667.66,3.33,2.94,-58.2,-0.438,18.76,19.69,01a57939o0090o,0.237078375193491,-14.0,30.0,True
57939.293029,20.093,0.911,33,30,o,0,1.18,195.70711,1.82167,9064.95,7622.15,3.42,3.04,-60.4,-0.438,18.72,19.64,01a57939o0107o,0.3666789655707784,33.0,30.0,False
57939.302051,-20.358,1.207,-26,32,o,0,1.07,195.70711,1.82167,9052.96,7770.97,3.38,2.99,-50.2,-0.445,18.7,19.59,01a57939o0125o,0.5053808073191932,-26.0,30.0,True
57942.272299,-21.716,3.381,-8,25,o,0,0.94,195.70711,1.82167,8343.45,8430.28,3.28,2.82,55.3,-0.441,18.8,19.69,01a57942o0048o,0.16918795914727228,-8.0,25.0,False
57942.280743,21.299,2.929,11,32,o,0,0.77,195.70711,1.82167,8368.56,8502.24,3.41,3.01,57.8,-0.441,18.74,19.64,01a57942o0065o,0.29900378189456706,11.0,30.0,True
57942.289222,-19.854,0.694,-42,29,o,0,1.07,195.70711,1.82167,8314.61,8455.56,3.28,2.87,57.2,-0.442,18.77,19.62,01a57942o0082o,0.42935768523130435,-42.0,29.0,False
57942.297608,19.952,0.834,38,32,o,0,1.19,195.70711,1.82167,8303.06,8602.66,3.68,3.34,59.4,-0.424,18.57,19.56,01a57942o0099o,0.5582818312408573,38.0,30.0,True
57943.255806,19.689,0.5,48,24,o,0,1.21,195.70711,1.82167,7664.32,4855.24,3.44,2.93,50.7,-0.417,18.58,19.33,01a57943o0017o,0.28936444969957564,48.0,24.0,False
57943.261274,-19.847,0.699,-42,29,o,0,0.99,195.70711,1.82167,7686.69,4915.12,3.97,3.45,50.7,-0.39,18.46,19.38,01a57943o0028o,0.37342803540422037,-42.0,29.0,False
57943.268709,-20.591,1.236,-21,26,o,0,0.87,195.70711,1.82167,7631.6,4866.7,3.35,2.92,56.7,-0.419,18.57,19.32,01a57943o0043o,0.48773175902762483,-21.0,26.0,False
57945.256519,-21.037,0.9,-14,13,o,0,1.21,195.70711,1.82167,951.12,5391.43,1.96,1.92,21.9,-0.498,19.27,19.89,02a57945o0033o,0.04779694364646232,-14.0,13.0,False
57945.263152,-21.83,1.659,-7,11,o,0,1.55,195.70711,1.82167,916.85,5351.39,1.95,1.93,16.4,-0.49,19.5,20.43,02a57945o0046o,0.14977093124349775,-7.0,11.0,False
57945.272222,-20.774,0.738,-18,13,o,0,1.14,195.70711,1.82167,998.2,5428.22,1.98,1.93,18.0,-0.511,19.48,20.28,02a57945o0063o,0.2892107123225063,-18.0,13.0,False
57945.281855,-21.628,1.913,-8,16,o,0,0.96,195.70711,1.82167,1019.96,5310.31,2.04,1.95,26.9,-0.483,19.21,19.93,02a57945o0080o,0.43730590651563,-8.0,16.0,False
57949.25639,-22.205,2.172,-5,10,o,0,1.44,195.70711,1.82167,1770.96,3899.59,1.96,1.87,37.2,-0.505,19.24,19.94,02a57949o0033o,0.5407557727825234,-5.0,10.0,False
57949.262804,-20.547,0.457,-22,10,o,0,1.52,195.70711,1.82167,1757.24,3857.19,1.99,1.87,40.4,-0.503,19.5,20.45,02a57949o0046o,0.6393629122816011,-22.0,10.0,False
57949.271116,-23.369,6.316,-2,10,o,0,0.96,195.70711,1.82167,1815.37,3934.37,2.02,1.91,49.8,-0.505,19.55,20.54,02a57949o0063o,0.7671494019256925,-2.0,10.0,False
